MB_CODE_2016,MB_CODE_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
40007472000,40007472000,1,Good,Good,0
40007473000,40007473000,1,Good,Good,0
40007480000,40007480000,1,Good,Good,0
40007491000,40007491000,1,Good,Good,0
40007492000,40007492000,1,Good,Good,0
40007500000,40007500000,1,Good,Good,0
40007510000,40007510000,1,Good,Good,0
40007520000,40007520000,1,Good,Good,0
40007540000,40007540000,1,Good,Good,0
40007560000,40007560000,1,Good,Good,0
40007570000,40007570000,1,Good,Good,0
40007580000,40007580000,1,Good,Good,0
40007590000,40007590000,1,Good,Good,0
40007600000,40007600000,1,Good,Good,0
40007611000,40007611000,1,Good,Good,0
40007620000,40007620000,1,Good,Good,0
40007630000,40007630000,1,Good,Good,0
40007652000,40007652000,1,Good,Good,0
40007660000,40007660000,1,Good,Good,0
40007670000,40007670000,1,Good,Good,0
40007681000,40007681000,1,Good,Good,0
40007682000,40007682000,1,Good,Good,0
40007720000,40007720000,1,Good,Good,0
40007731000,40007731000,1,Good,Good,0
40007734000,40007734000,1,Good,Good,0
40007735000,40007735000,1,Good,Good,0
40007736000,40007736000,1,Good,Good,0
40007740000,40007740000,1,Good,Good,0
40007750000,40007750000,1,Good,Good,0
40007760000,40007760000,1,Good,Good,0
40007772000,40007772000,1,Good,Good,0
40007780000,40007780000,1,Good,Good,0
40007790000,40007790000,1,Good,Good,0
40007801000,40007801000,1,Good,Good,0
40007802000,40007802000,1,Good,Good,0
40007810000,40007810000,1,Good,Good,0
40007830000,40007830000,1,Good,Good,0
40007840000,40007840000,1,Good,Good,0
40007850000,40007850000,1,Good,Good,0
40007860000,40007860000,1,Good,Good,0
40007870000,40007870000,1,Good,Good,0
40007881000,40007881000,1,Good,Good,0
40007882000,40007882000,1,Good,Good,0
40007891000,40007891000,1,Good,Good,0
40007892000,40007892000,1,Good,Good,0
40007894000,40007894000,1,Good,Good,0
40007895000,40007895000,1,Good,Good,0
40007896000,40007896000,1,Good,Good,0
40007897000,40007897000,1,Good,Good,0
40007898000,40007898000,1,Good,Good,0
40007900000,40007900000,1,Good,Good,0
40007910000,40007910000,1,Good,Good,0
40007920000,40007920000,1,Good,Good,0
40007931000,40007931000,1,Good,Good,0
40007932000,40007932000,1,Good,Good,0
40007940000,40007940000,1,Good,Good,0
40007950000,40007950000,1,Good,Good,0
40007962000,40007962000,1,Good,Good,0
40007970000,40007970000,1,Good,Good,0
40007980000,40007980000,1,Good,Good,0
40007990000,40007990000,1,Good,Good,0
40008000000,40008000000,1,Good,Good,0
40008020000,40008020000,1,Good,Good,0
40008050000,40008050000,1,Good,Good,0
40008060000,40008060000,1,Good,Good,0
40008070000,40008070000,1,Good,Good,0
40008084000,40008084000,1,Good,Good,0
40008090000,40008090000,1,Good,Good,0
40008100000,40008100000,1,Good,Good,0
40008110000,40008110000,1,Good,Good,0
40008120000,40008120000,1,Good,Good,0
40008130000,40008130000,1,Good,Good,0
40008141000,40008141000,1,Good,Good,0
40008142000,40008142000,1,Good,Good,0
40008150000,40008150000,1,Good,Good,0
40008160000,40008160000,1,Good,Good,0
40008170000,40008170000,1,Good,Good,0
40008180000,40008180000,1,Good,Good,0
40008190000,40008190000,1,Good,Good,0
40008201000,40008201000,1,Good,Good,0
40008202000,40008202000,1,Good,Good,0
40008203000,40008203000,1,Good,Good,0
40008210000,40008210000,1,Good,Good,0
40008220000,40008220000,1,Good,Good,0
40008230000,40008230000,1,Good,Good,0
40008240000,40008240000,1,Good,Good,0
40008250000,40008250000,1,Good,Good,0
40008260000,40008260000,1,Good,Good,0
40008270000,40008270000,1,Good,Good,0
40008280000,40008280000,1,Good,Good,0
40008290000,40008290000,1,Good,Good,0
40008301000,40008301000,1,Good,Good,0
40008303000,40008303000,1,Good,Good,0
40008310000,40008310000,1,Good,Good,0
40008320000,40008320000,1,Good,Good,0
40008330000,40008330000,1,Good,Good,0
40008340000,40008340000,1,Good,Good,0
40008350000,40008350000,1,Good,Good,0
40008360000,40008360000,1,Good,Good,0
40008370000,40008370000,1,Good,Good,0
40008390000,40008390000,1,Good,Good,0
40008400000,40008400000,1,Good,Good,0
40008410000,40008410000,1,Good,Good,0
40008420000,40008420000,1,Good,Good,0
40008430000,40008430000,1,Good,Good,0
40008440000,40008440000,1,Good,Good,0
40008450000,40008450000,1,Good,Good,0
40008461000,40008461000,1,Good,Good,0
40008463000,40008463000,1,Good,Good,0
40008472000,40008472000,1,Good,Good,0
40008480000,40008480000,1,Good,Good,0
40008490000,40008490000,1,Good,Good,0
40008501000,40008501000,1,Good,Good,0
40008502000,40008502000,1,Good,Good,0
40008512000,40008512000,1,Good,Good,0
40008514000,40008514000,1,Good,Good,0
40008515000,40008515000,1,Good,Good,0
40008530000,40008530000,1,Good,Good,0
40008560000,40008560000,1,Good,Good,0
40008580000,40008580000,1,Good,Good,0
40008590000,40008590000,1,Good,Good,0
40008601000,40008601000,1,Good,Good,0
40008622000,40008622000,1,Good,Good,0
40008630000,40008630000,1,Good,Good,0
40008650000,40008650000,1,Good,Good,0
40008660000,40008660000,1,Good,Good,0
40008670000,40008670000,1,Good,Good,0
40008680000,40008680000,1,Good,Good,0
40008690000,40008690000,1,Good,Good,0
40008700000,40008700000,1,Good,Good,0
40008730000,40008730000,1,Good,Good,0
40008740000,40008740000,1,Good,Good,0
40008750000,40008750000,1,Good,Good,0
40008760000,40008760000,1,Good,Good,0
40008780000,40008780000,1,Good,Good,0
40008790000,40008790000,1,Good,Good,0
40008810000,40008810000,1,Good,Good,0
40008820000,40008820000,1,Good,Good,0
40008830000,40008830000,1,Good,Good,0
40008840000,40008840000,1,Good,Good,0
40008850000,40008850000,1,Good,Good,0
40008862000,40008862000,1,Good,Good,0
40008880000,40008880000,1,Good,Good,0
40008891000,40008891000,1,Good,Good,0
40008892000,40008892000,1,Good,Good,0
40008900000,40008900000,1,Good,Good,0
40008910000,40008910000,1,Good,Good,0
40008920000,40008920000,1,Good,Good,0
40008930000,40008930000,1,Good,Good,0
40008940000,40008940000,1,Good,Good,0
40008951000,40008951000,1,Good,Good,0
40008953000,40008953000,1,Good,Good,0
40008954000,40008954000,1,Good,Good,0
40008955000,40008955000,1,Good,Good,0
40008956000,40008956000,1,Good,Good,0
40008957000,40008957000,1,Good,Good,0
40008960000,40008960000,1,Good,Good,0
40008970000,40008970000,1,Good,Good,0
40008980000,40008980000,1,Good,Good,0
40009001000,40009001000,1,Good,Good,0
40009002000,40009002000,1,Good,Good,0
40009010000,40009010000,1,Good,Good,0
40009020000,40009020000,1,Good,Good,0
40009030000,40009030000,1,Good,Good,0
40009040000,40009040000,1,Good,Good,0
40009050000,40009050000,1,Good,Good,0
40009060000,40009060000,1,Good,Good,0
40009080000,40009080000,1,Good,Good,0
40009091000,40009091000,1,Good,Good,0
40009092000,40009092000,1,Good,Good,0
40009100000,40009100000,1,Good,Good,0
40009120000,40009120000,1,Good,Good,0
40009140000,40009140000,1,Good,Good,0
40009150000,40009150000,1,Good,Good,0
40009190000,40009190000,1,Good,Good,0
40009200000,40009200000,1,Good,Good,0
40009210000,40009210000,1,Good,Good,0
40009220000,40009220000,1,Good,Good,0
40009250000,40009250000,1,Good,Good,0
40009260000,40009260000,1,Good,Good,0
40009270000,40009270000,1,Good,Good,0
40009290000,40009290000,1,Good,Good,0
40009300000,40009300000,1,Good,Good,0
40009310000,40009310000,1,Good,Good,0
40009341000,40009341000,1,Good,Good,0
40009342000,40009342000,1,Good,Good,0
40009350000,40009350000,1,Good,Good,0
40009380000,40009380000,1,Good,Good,0
40009390000,40009390000,1,Good,Good,0
40009400000,40009400000,1,Good,Good,0
40009410000,40009410000,1,Good,Good,0
40009421000,40009421000,1,Good,Good,0
40009423000,40009423000,1,Good,Good,0
40009430000,40009430000,1,Good,Good,0
40009440000,40009440000,1,Good,Good,0
40009450000,40009450000,1,Good,Good,0
40009460000,40009460000,1,Good,Good,0
40009470000,40009470000,1,Good,Good,0
40009480000,40009480000,1,Good,Good,0
40009510000,40009510000,1,Good,Good,0
40009521000,40009521000,1,Good,Good,0
40009526000,40009526000,1,Good,Good,0
40009527000,40009527000,1,Good,Good,0
40009530000,40009530000,1,Good,Good,0
40009540000,40009540000,1,Good,Good,0
40009560000,40009560000,1,Good,Good,0
40009570000,40009570000,1,Good,Good,0
40009580000,40009580000,1,Good,Good,0
40009590000,40009590000,1,Good,Good,0
40009600000,40009600000,1,Good,Good,0
40009610000,40009610000,1,Good,Good,0
40009620000,40009620000,1,Good,Good,0
40009630000,40009630000,1,Good,Good,0
40009640000,40009640000,1,Good,Good,0
40009650000,40009650000,1,Good,Good,0
40009670000,40009670000,1,Good,Good,0
40009680000,40009680000,1,Good,Good,0
40009690000,40009690000,1,Good,Good,0
40009700000,40009700000,1,Good,Good,0
40009710000,40009710000,1,Good,Good,0
40009720000,40009720000,1,Good,Good,0
40009740000,40009740000,1,Good,Good,0
40009750000,40009750000,1,Good,Good,0
40009760000,40009760000,1,Good,Good,0
40009800000,40009800000,1,Good,Good,0
40009810000,40009810000,1,Good,Good,0
40009820000,40009820000,1,Good,Good,0
40009830000,40009830000,1,Good,Good,0
40009840000,40009840000,1,Good,Good,0
40009850000,40009850000,1,Good,Good,0
40009860000,40009860000,1,Good,Good,0
40009872000,40009872000,1,Good,Good,0
40009880000,40009880000,1,Good,Good,0
40009890000,40009890000,1,Good,Good,0
40009900000,40009900000,1,Good,Good,0
40009910000,40009910000,1,Good,Good,0
40009920000,40009920000,1,Good,Good,0
40009930000,40009930000,1,Good,Good,0
40009960000,40009960000,1,Good,Good,0
40009970000,40009970000,1,Good,Good,0
40009980000,40009980000,1,Good,Good,0
40010000000,40010000000,1,Good,Good,0
40010010000,40010010000,1,Good,Good,0
40010020000,40010020000,1,Good,Good,0
40010030000,40010030000,1,Good,Good,0
40010040000,40010040000,1,Good,Good,0
40010050000,40010050000,1,Good,Good,0
40010060000,40010060000,1,Good,Good,0
40010070000,40010070000,1,Good,Good,0
40010080000,40010080000,1,Good,Good,0
40010090000,40010090000,1,Good,Good,0
40010100000,40010100000,1,Good,Good,0
40010110000,40010110000,1,Good,Good,0
40010120000,40010120000,1,Good,Good,0
40010130000,40010130000,1,Good,Good,0
40010140000,40010140000,1,Good,Good,0
40010150000,40010150000,1,Good,Good,0
40010170000,40010170000,1,Good,Good,0
40010180000,40010180000,1,Good,Good,0
40010190000,40010190000,1,Good,Good,0
40010200000,40010200000,1,Good,Good,0
40010210000,40010210000,1,Good,Good,0
40010220000,40010220000,1,Good,Good,0
40010230000,40010230000,1,Good,Good,0
40010250000,40010250000,1,Good,Good,0
40010270000,40010270000,1,Good,Good,0
40010280000,40010280000,1,Good,Good,0
40010290000,40010290000,1,Good,Good,0
40010300000,40010300000,1,Good,Good,0
40010310000,40010310000,1,Good,Good,0
40010320000,40010320000,1,Good,Good,0
40010340000,40010340000,1,Good,Good,0
40010350000,40010350000,1,Good,Good,0
40010361000,40010361000,1,Good,Good,0
40010362000,40010362000,1,Good,Good,0
40010363000,40010363000,1,Good,Good,0
40010364000,40010364000,1,Good,Good,0
40010365000,40010365000,1,Good,Good,0
40010366000,40010366000,1,Good,Good,0
40010380000,40010380000,1,Good,Good,0
40010390000,40010390000,1,Good,Good,0
40010400000,40010400000,1,Good,Good,0
40010420000,40010420000,1,Good,Good,0
40010430000,40010430000,1,Good,Good,0
40010450000,40010450000,1,Good,Good,0
40010461000,40010461000,1,Good,Good,0
40010462000,40010462000,1,Good,Good,0
40010480000,40010480000,1,Good,Good,0
40010500000,40010500000,1,Good,Good,0
40010510000,40010510000,1,Good,Good,0
40010520000,40010520000,1,Good,Good,0
40010530000,40010530000,1,Good,Good,0
40010540000,40010540000,1,Good,Good,0
40010550000,40010550000,1,Good,Good,0
40010560000,40010560000,1,Good,Good,0
40010570000,40010570000,1,Good,Good,0
40010580000,40010580000,1,Good,Good,0
40010590000,40010590000,1,Good,Good,0
40010600000,40010600000,1,Good,Good,0
40010610000,40010610000,1,Good,Good,0
40010630000,40010630000,1,Good,Good,0
40010640000,40010640000,1,Good,Good,0
40010652000,40010652000,1,Good,Good,0
40010671000,40010671000,1,Good,Good,0
40010672000,40010672000,1,Good,Good,0
40010691000,40010691000,1,Good,Good,0
40010692000,40010692000,1,Good,Good,0
40010700000,40010700000,1,Good,Good,0
40010720000,40010720000,1,Good,Good,0
40010730000,40010730000,1,Good,Good,0
40010750000,40010750000,1,Good,Good,0
40010760000,40010760000,1,Good,Good,0
40010780000,40010780000,1,Good,Good,0
40010800000,40010800000,1,Good,Good,0
40010810000,40010810000,1,Good,Good,0
40010820000,40010820000,1,Good,Good,0
40010830000,40010830000,1,Good,Good,0
40010840000,40010840000,1,Good,Good,0
40010850000,40010850000,1,Good,Good,0
40010860000,40010860000,1,Good,Good,0
40010880000,40010880000,1,Good,Good,0
40010890000,40010890000,1,Good,Good,0
40010900000,40010900000,1,Good,Good,0
40010911000,40010911000,1,Good,Good,0
40010912000,40010912000,1,Good,Good,0
40010920000,40010920000,1,Good,Good,0
40010930000,40010930000,1,Good,Good,0
40010940000,40010940000,1,Good,Good,0
40010970000,40010970000,1,Good,Good,0
40010980000,40010980000,1,Good,Good,0
40010990000,40010990000,1,Good,Good,0
40011000000,40011000000,1,Good,Good,0
40011010000,40011010000,1,Good,Good,0
40011020000,40011020000,1,Good,Good,0
40011030000,40011030000,1,Good,Good,0
40011040000,40011040000,1,Good,Good,0
40011050000,40011050000,1,Good,Good,0
40011060000,40011060000,1,Good,Good,0
40011070000,40011070000,1,Good,Good,0
40011080000,40011080000,1,Good,Good,0
40011090000,40011090000,1,Good,Good,0
40011100000,40011100000,1,Good,Good,0
40011110000,40011110000,1,Good,Good,0
40011120000,40011120000,1,Good,Good,0
40011130000,40011130000,1,Good,Good,0
40011140000,40011140000,1,Good,Good,0
40011150000,40011150000,1,Good,Good,0
40011162000,40011162000,1,Good,Good,0
40011170000,40011170000,1,Good,Good,0
40011180000,40011180000,1,Good,Good,0
40011190000,40011190000,1,Good,Good,0
40011200000,40011200000,1,Good,Good,0
40011220000,40011220000,1,Good,Good,0
40011230000,40011230000,1,Good,Good,0
40011240000,40011240000,1,Good,Good,0
40011250000,40011250000,1,Good,Good,0
40011280000,40011280000,1,Good,Good,0
40011290000,40011290000,1,Good,Good,0
40011300000,40011300000,1,Good,Good,0
40011310000,40011310000,1,Good,Good,0
40011320000,40011320000,1,Good,Good,0
40011340000,40011340000,1,Good,Good,0
40011351000,40011351000,1,Good,Good,0
40011352000,40011352000,1,Good,Good,0
40011360000,40011360000,1,Good,Good,0
40011370000,40011370000,1,Good,Good,0
40011380000,40011380000,1,Good,Good,0
40011390000,40011390000,1,Good,Good,0
40011400000,40011400000,1,Good,Good,0
40011410000,40011410000,1,Good,Good,0
40011420000,40011420000,1,Good,Good,0
40011440000,40011440000,1,Good,Good,0
40011451000,40011451000,1,Good,Good,0
40011452000,40011452000,1,Good,Good,0
40011453000,40011453000,1,Good,Good,0
40011454000,40011454000,1,Good,Good,0
40011461000,40011461000,1,Good,Good,0
40011462000,40011462000,1,Good,Good,0
40011472000,40011472000,1,Good,Good,0
40011473000,40011473000,1,Good,Good,0
40011480000,40011480000,1,Good,Good,0
40011490000,40011490000,1,Good,Good,0
40011501000,40011501000,1,Good,Good,0
40011502000,40011502000,1,Good,Good,0
40011511000,40011511000,1,Good,Good,0
40011512000,40011512000,1,Good,Good,0
40011531000,40011531000,1,Good,Good,0
40011532000,40011532000,1,Good,Good,0
40011540000,40011540000,1,Good,Good,0
40011550000,40011550000,1,Good,Good,0
40011560000,40011560000,1,Good,Good,0
40011570000,40011570000,1,Good,Good,0
40011580000,40011580000,1,Good,Good,0
40011590000,40011590000,1,Good,Good,0
40011600000,40011600000,1,Good,Good,0
40011610000,40011610000,1,Good,Good,0
40011620000,40011620000,1,Good,Good,0
40011630000,40011630000,1,Good,Good,0
40011640000,40011640000,1,Good,Good,0
40011650000,40011650000,1,Good,Good,0
40011660000,40011660000,1,Good,Good,0
40011681000,40011681000,1,Good,Good,0
40011682000,40011682000,1,Good,Good,0
40011690000,40011690000,1,Good,Good,0
40011700000,40011700000,1,Good,Good,0
40011720000,40011720000,1,Good,Good,0
40011730000,40011730000,1,Good,Good,0
40011740000,40011740000,1,Good,Good,0
40011750000,40011750000,1,Good,Good,0
40011760000,40011760000,1,Good,Good,0
40011770000,40011770000,1,Good,Good,0
40011780000,40011780000,1,Good,Good,0
40011790000,40011790000,1,Good,Good,0
40011800000,40011800000,1,Good,Good,0
40011810000,40011810000,1,Good,Good,0
40011820000,40011820000,1,Good,Good,0
40011832000,40011832000,1,Good,Good,0
40011840000,40011840000,1,Good,Good,0
40011870000,44326800000,0.0253166,Poor,Good,0
40011870000,44326900000,0.4430379,Poor,Good,0
40011870000,44327000000,0.5316455,Poor,Good,0
40011880000,40011880000,1,Good,Good,0
40011890000,40011890000,1,Good,Good,0
40011900000,40011900000,1,Good,Good,0
40011910000,40011910000,1,Good,Good,0
40011930000,40011930000,1,Good,Good,0
40011940000,40011940000,1,Good,Good,0
40011950000,40011950000,1,Good,Good,0
40011960000,40011960000,1,Good,Good,0
40011970000,40011970000,1,Good,Good,0
40011981000,40011981000,1,Good,Good,0
40011982000,40011982000,1,Good,Good,0
40011983000,40011983000,1,Good,Good,0
40011991000,40011991000,1,Good,Good,0
40011992000,40011992000,1,Good,Good,0
40012000000,40012000000,1,Good,Good,0
40012010000,40012010000,1,Good,Good,0
40012020000,40012020000,1,Good,Good,0
40012030000,40012030000,1,Good,Good,0
40012050000,40012050000,1,Good,Good,0
40012090000,40012090000,1,Good,Good,0
40012150000,40012150000,1,Good,Good,0
40012160000,40012160000,1,Good,Good,0
40012172000,40012172000,1,Good,Good,0
40012175000,40012175000,1,Good,Good,0
40012210000,40012210000,1,Good,Good,0
40012220000,40012220000,1,Good,Good,0
40012240000,40012240000,1,Good,Good,0
40012250000,40012250000,1,Good,Good,0
40012260000,40012260000,1,Good,Good,0
40012290000,40012290000,1,Good,Good,0
40012300000,40012300000,1,Good,Good,0
40012310000,40012310000,1,Good,Good,0
40012320000,40012320000,1,Good,Good,0
40012330000,40012330000,1,Good,Good,0
40012340000,40012340000,1,Good,Good,0
40012350000,40012350000,1,Good,Good,0
40012360000,40012360000,1,Good,Good,0
40012370000,40012370000,1,Good,Good,0
40012380000,40012380000,1,Good,Good,0
40012390000,40012390000,1,Good,Good,0
40012400000,40012400000,1,Good,Good,0
40012420000,40012420000,1,Good,Good,0
40012430000,40012430000,1,Good,Good,0
40012440000,40012440000,1,Good,Good,0
40012450000,40012450000,1,Good,Good,0
40012460000,40012460000,1,Good,Good,0
40012470000,40012470000,1,Good,Good,0
40012480000,40012480000,1,Good,Good,0
40012490000,40012490000,1,Good,Good,0
40012500000,40012500000,1,Good,Good,0
40012510000,40012510000,1,Good,Good,0
40012520000,40012520000,1,Good,Good,0
40012540000,40012540000,1,Good,Good,0
40012550000,40012550000,1,Good,Good,0
40012560000,40012560000,1,Good,Good,0
40012570000,40012570000,1,Good,Good,0
40012580000,40012580000,1,Good,Good,0
40012640000,40012640000,1,Good,Good,0
40012691000,40012691000,1,Good,Good,0
40012692000,40012692000,1,Good,Good,0
40012700000,40012700000,1,Good,Good,0
40012960000,40012960000,1,Good,Good,0
40012970000,40012970000,1,Good,Good,0
40012981000,40012981000,1,Good,Good,0
40012990000,40012990000,1,Good,Good,0
40013001000,40013001000,1,Good,Good,0
40013002000,40013002000,1,Good,Good,0
40013010000,40013010000,1,Good,Good,0
